step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,source_account,destination_account,graph_score,ring_detected,triangle_cycle_detected,hub_flag,mule_flag,burst_cluster_flag,suspicious_connection_count,shared_counterparties,source_out_degree,destination_in_degree,bridge_flag,destination_repeat_rate,source_repeat_rate,prior_risk_hits,client_id,timestamp,predicted_risk,predicted_probability,anomaly_score,confirmed_label,isFraud
14,TRANSFER,7419.4,22148.13,14728.73,17267.83,24687.23,user-4169,merchant-315,0.2,False,False,True,False,False,0,0,5,37,False,0.0,0.0,0,background-stream,2026-03-30T04:40:24.462840,MEDIUM,0.765941,0.147804,,0
5,TRANSFER,6696.67,14242.49,7545.82,4290.37,10987.04,user-4012,merchant-281,0.2,False,False,True,False,False,0,0,6,29,False,0.0,0.0,0,background-stream,2026-03-30T04:40:26.866116,LOW,0.065,0.226821,,0
21,CASH_IN,4970.91,20859.93,15889.02,18215.85,23186.76,user-5385,merchant-266,0.2,False,False,True,False,False,0,0,7,31,False,0.0,0.0,0,background-stream,2026-03-30T04:40:29.328172,MEDIUM,0.765,0.162305,,0
9,TRANSFER,6812.97,16544.25,9731.28,4870.79,11683.76,user-2689,merchant-956,0.2,False,False,True,False,False,0,0,5,35,False,0.0,0.0,0,background-stream,2026-03-30T04:40:31.717533,MEDIUM,0.764999,0.198747,,0
3,CASH_OUT,7793.59,9854.32,2060.73,19678.21,27471.8,user-9081,merchant-584,0.2,False,False,True,False,False,0,0,3,30,False,0.0,0.0,0,background-stream,2026-03-30T04:40:34.060023,LOW,0.065013,0.235448,,0
18,CASH_OUT,8697.36,9698.21,1000.85,5610.56,14307.92,user-5357,merchant-895,0.2,False,False,True,False,False,0,0,2,34,False,0.0,0.0,0,background-stream,2026-03-30T04:40:36.372521,MEDIUM,0.765,0.176271,,0
20,DEBIT,2309.8,17898.19,15588.39,19209.52,21519.32,user-5149,merchant-332,0.2,False,False,True,False,False,0,0,4,39,False,0.0,0.0,0,background-stream,2026-03-30T04:40:38.896101,MEDIUM,0.773942,0.129134,,0
8,TRANSFER,5303.48,22851.06,17547.58,4912.09,10215.57,user-3797,merchant-753,0.2,False,False,True,False,False,0,0,3,19,False,0.0,0.0,0,background-stream,2026-03-30T04:40:41.302283,MEDIUM,0.765,0.20228,,0
23,PAYMENT,6678.56,19432.52,12753.96,19217.51,25896.07,user-3696,merchant-521,0.2,False,False,True,False,False,0,0,2,33,False,0.0,0.0,0,background-stream,2026-03-30T04:40:43.682214,MEDIUM,0.765,0.232427,,0
15,PAYMENT,9286.52,22055.94,12769.42,8619.76,17906.28,user-3305,merchant-407,0.25,False,False,True,False,False,0,0,0,47,False,0.0,0.0,1,background-stream,2026-03-30T04:40:46.084763,MEDIUM,0.7675,0.201426,,0
16,CASH_IN,7219.75,22819.52,15599.77,15435.88,22655.63,user-1404,merchant-191,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T04:40:48.488311,MEDIUM,0.767944,0.143129,,0
18,PAYMENT,148.58,5251.29,5102.71,9374.98,9523.56,user-5084,merchant-354,0.2,False,False,True,False,False,0,0,6,40,False,0.0,0.0,0,background-stream,2026-03-30T04:40:50.878667,MEDIUM,0.765,0.214168,,0
4,CASH_OUT,5666.6,15383.93,9717.33,12596.95,18263.55,user-7520,merchant-276,0.3,False,False,True,False,False,0,0,2,33,False,0.0,0.0,2,background-stream,2026-03-30T04:40:53.384521,LOW,0.070015,0.231059,,0
14,PAYMENT,6456.29,22328.37,15872.08,19280.52,25736.81,user-3204,merchant-117,0.2,False,False,True,False,False,0,0,3,32,False,0.0,0.0,0,background-stream,2026-03-30T04:40:55.774345,MEDIUM,0.765,0.207389,,0
14,TRANSFER,1787.88,5077.84,3289.96,18599.72,20387.6,user-9991,merchant-150,0.2,False,False,True,False,False,0,0,6,21,False,0.0,0.0,0,background-stream,2026-03-30T04:40:58.157423,MEDIUM,0.765,0.152423,,0
12,CASH_OUT,1772.12,2575.94,803.82,15109.15,16881.27,user-5463,merchant-106,0.25,False,False,True,False,False,0,0,2,36,False,0.0,0.0,1,background-stream,2026-03-30T04:41:00.521938,MEDIUM,0.7675,0.17822,,0
17,CASH_IN,7526.83,17531.22,10004.39,14307.52,21834.35,user-6084,merchant-521,0.2,False,False,True,False,False,0,0,5,34,False,0.0,0.0,0,background-stream,2026-03-30T04:41:02.880677,MEDIUM,0.765,0.154269,,0
19,CASH_IN,4587.95,6627.17,2039.22,15963.36,20551.31,user-9778,merchant-147,0.2,False,False,True,False,False,0,0,2,23,False,0.0,0.0,0,background-stream,2026-03-30T04:41:05.345614,MEDIUM,0.765,0.158849,,0
21,DEBIT,7305.92,23891.89,16585.97,1087.63,8393.55,user-4979,merchant-381,0.2,False,False,True,False,False,0,0,4,41,False,0.0,0.0,0,background-stream,2026-03-30T04:41:07.761474,MEDIUM,0.774457,0.127932,,0
12,PAYMENT,4897.16,23002.57,18105.41,283.89,5181.05,user-9065,merchant-103,0.2,False,False,True,False,False,0,0,3,23,False,0.0,0.0,0,background-stream,2026-03-30T04:41:10.102047,MEDIUM,0.765,0.220322,,0
19,TRANSFER,1949.78,12679.34,10729.56,12070.69,14020.47,user-5755,merchant-355,0.2,False,False,True,False,False,0,0,4,33,False,0.0,0.0,0,background-stream,2026-03-30T04:41:12.475026,MEDIUM,0.765,0.162266,,0
18,DEBIT,1166.88,18231.55,17064.67,12298.76,13465.64,user-8666,merchant-209,0.2,False,False,True,False,False,0,0,1,24,False,0.0,0.0,0,background-stream,2026-03-30T04:41:14.843959,MEDIUM,0.776958,0.122096,,0
19,PAYMENT,1741.83,5482.1,3740.27,7350.18,9092.01,user-9478,merchant-169,0.2,False,False,True,False,False,0,0,3,42,False,0.0,0.0,0,background-stream,2026-03-30T04:41:17.244645,MEDIUM,0.765,0.214978,,0
18,CASH_OUT,6499.6,16939.63,10440.03,7190.83,13690.43,user-1811,merchant-273,0.25,False,False,True,False,False,0,0,2,28,False,0.0,0.0,1,background-stream,2026-03-30T04:41:19.608852,MEDIUM,0.7675,0.170328,,0
20,PAYMENT,7508.36,15295.65,7787.29,3401.06,10909.42,user-9298,merchant-457,0.2,False,False,True,False,False,0,0,2,39,False,0.0,0.0,0,background-stream,2026-03-30T04:41:21.979913,MEDIUM,0.765,0.217225,,0
7,TRANSFER,2849.15,10238.96,7389.81,3252.1,6101.25,user-4800,merchant-294,0.25,False,False,True,False,False,0,0,3,37,False,0.0,0.0,1,background-stream,2026-03-30T04:41:24.318211,LOW,0.0675,0.228701,,0
2,DEBIT,937.4,19955.2,19017.8,4476.35,5413.75,user-6681,merchant-409,0.2,False,False,True,False,False,0,0,4,40,False,0.0,0.0,0,background-stream,2026-03-30T04:41:26.692959,LOW,0.065,0.189693,,0
6,DEBIT,3876.61,12174.53,8297.92,15482.32,19358.93,user-2481,merchant-420,0.2,False,False,True,False,False,0,0,5,26,False,0.0,0.0,0,background-stream,2026-03-30T04:41:29.083003,LOW,0.065,0.180435,,0
7,CASH_OUT,1458.09,10742.25,9284.16,1689.89,3147.98,user-1161,merchant-738,0.25,False,False,True,False,False,0,0,4,31,False,0.0,0.0,1,background-stream,2026-03-30T04:41:31.425752,LOW,0.067507,0.237714,,0
15,CASH_OUT,3348.6,12170.51,8821.91,2235.47,5584.07,user-2317,merchant-685,0.2,False,False,True,False,False,0,0,2,37,False,0.0,0.0,0,background-stream,2026-03-30T04:41:33.815138,MEDIUM,0.765,0.154025,,0
3,PAYMENT,5004.26,18796.56,13792.3,17079.21,22083.47,user-4923,merchant-450,0.25,False,False,True,False,False,0,0,6,34,False,0.0,0.0,1,background-stream,2026-03-30T04:41:36.205444,LOW,0.0675,0.266557,,0
13,PAYMENT,1969.56,8916.93,6947.37,3977.78,5947.34,user-7376,merchant-269,0.25,False,False,True,False,False,0,0,4,36,False,0.0,0.0,1,background-stream,2026-03-30T04:41:38.539118,MEDIUM,0.7675,0.209618,,0
6,CASH_IN,5644.47,9788.03,4143.56,12557.39,18201.86,user-5980,merchant-864,0.25,False,False,True,False,False,0,0,0,35,False,0.0,0.0,1,background-stream,2026-03-30T04:41:40.963388,LOW,0.0675,0.216705,,0
17,PAYMENT,477.68,777.71,300.03,14937.23,15414.91,user-7103,merchant-231,0.3,False,False,True,False,False,0,0,3,33,False,0.0,0.0,2,background-stream,2026-03-30T04:41:43.289482,MEDIUM,0.77,0.211324,,0
14,CASH_IN,1178.56,17910.25,16731.69,13183.08,14361.64,user-1543,merchant-185,0.25,False,False,True,False,False,0,0,8,31,False,0.0,0.0,1,background-stream,2026-03-30T04:41:45.647778,MEDIUM,0.769408,0.145547,,0
9,CASH_IN,1526.84,13912.17,12385.33,8994.67,10521.51,user-1158,merchant-756,0.2,False,False,True,False,False,0,0,4,35,False,0.0,0.0,0,background-stream,2026-03-30T04:41:47.997342,MEDIUM,0.765,0.188244,,0
19,PAYMENT,9806.16,27504.19,17698.03,1811.19,11617.35,user-8662,merchant-432,0.2,False,False,True,False,False,0,0,4,29,False,0.0,0.0,0,background-stream,2026-03-30T04:41:50.369761,MEDIUM,0.765,0.212826,,0
13,DEBIT,304.56,8396.44,8091.88,19563.69,19868.25,user-2749,merchant-563,0.25,False,False,True,False,False,0,0,3,30,False,0.0,0.0,1,background-stream,2026-03-30T04:41:52.779634,MEDIUM,0.782185,0.115734,,0
10,PAYMENT,6399.36,19895.96,13496.6,18651.18,25050.54,user-8864,merchant-687,0.25,False,False,True,False,False,0,0,3,24,False,0.0,0.0,1,background-stream,2026-03-30T04:41:55.113977,MEDIUM,0.767499,0.239586,,0
1,CASH_IN,4259.17,9489.76,5230.59,12455.71,16714.88,user-5223,merchant-230,0.2,False,False,True,False,False,0,0,1,31,False,0.0,0.0,0,background-stream,2026-03-30T04:41:57.602354,LOW,0.065,0.211774,,0
19,PAYMENT,3075.77,12749.61,9673.84,2042.05,5117.82,user-5462,merchant-324,0.2,False,False,True,False,False,0,0,6,40,False,0.0,0.0,0,background-stream,2026-03-30T04:42:01.186018,MEDIUM,0.765,0.214699,,0
6,TRANSFER,4649.27,5963.59,1314.32,9396.86,14046.13,user-6312,merchant-750,0.25,False,False,True,False,False,0,0,1,35,False,0.0,0.0,1,background-stream,2026-03-30T04:42:03.684042,LOW,0.067501,0.232844,,0
9,TRANSFER,7944.82,8748.75,803.93,950.25,8895.07,user-9698,merchant-515,0.3,False,False,True,False,False,0,0,2,43,False,0.0,0.0,2,background-stream,2026-03-30T04:42:07.631807,MEDIUM,0.77,0.201806,,0
13,CASH_IN,3259.68,6491.25,3231.57,11012.42,14272.1,user-2295,merchant-801,0.25,False,False,True,False,False,0,0,2,46,False,0.0,0.0,1,background-stream,2026-03-30T04:42:11.099488,MEDIUM,0.7675,0.150051,,0
15,PAYMENT,367.88,9247.13,8879.25,4309.77,4677.65,user-9664,merchant-913,0.25,False,False,True,False,False,0,0,0,36,False,0.0,0.0,1,background-stream,2026-03-30T04:42:13.834399,MEDIUM,0.7675,0.199968,,0
24,CASH_IN,6645.81,11153.86,4508.05,13437.44,20083.25,user-2122,merchant-593,0.25,False,False,True,False,False,0,0,4,32,False,0.0,0.0,1,background-stream,2026-03-30T04:42:16.637029,MEDIUM,0.7675,0.184522,,0
3,TRANSFER,4436.53,10684.18,6247.65,17023.5,21460.03,user-4394,merchant-373,0.2,False,False,True,False,False,0,0,3,33,False,0.0,0.0,0,background-stream,2026-03-30T04:42:19.246606,LOW,0.065001,0.218704,,0
19,DEBIT,6016.99,16781.82,10764.83,15364.53,21381.52,user-6555,merchant-189,0.2,False,False,True,False,False,0,0,4,37,False,0.0,0.0,0,background-stream,2026-03-30T04:42:22.447611,MEDIUM,0.777131,0.121692,,0
14,CASH_OUT,7451.12,14609.64,7158.52,16990.61,24441.73,user-3697,merchant-332,0.2,False,False,True,False,False,0,0,4,40,False,0.0,0.0,0,background-stream,2026-03-30T04:42:25.269321,MEDIUM,0.765,0.158686,,0
19,CASH_IN,2606.03,8449.17,5843.14,14620.52,17226.55,user-5760,merchant-949,0.2,False,False,True,False,False,0,0,6,36,False,0.0,0.0,0,background-stream,2026-03-30T04:42:28.293289,MEDIUM,0.765,0.158849,,0
20,DEBIT,657.54,4951.82,4294.28,10340.05,10997.59,user-6817,merchant-665,0.25,False,False,True,False,False,0,0,4,50,False,0.0,0.0,1,background-stream,2026-03-30T04:42:31.812848,MEDIUM,0.776732,0.128458,,0
13,PAYMENT,6186.3,20691.81,14505.51,8351.83,14538.13,user-3332,merchant-288,0.2,False,False,True,False,False,0,0,4,23,False,0.0,0.0,0,background-stream,2026-03-30T04:42:35.383181,MEDIUM,0.765,0.210467,,0
11,CASH_OUT,8977.54,19340.1,10362.56,7652.33,16629.87,user-6386,merchant-529,0.3,False,False,True,False,False,0,0,1,34,False,0.0,0.0,2,background-stream,2026-03-30T04:42:39.519510,MEDIUM,0.77,0.184159,,0
1,TRANSFER,4615.08,17351.65,12736.57,15682.38,20297.46,user-7091,merchant-544,0.2,False,False,True,False,False,0,0,5,42,False,0.0,0.0,0,background-stream,2026-03-30T04:42:43.688005,LOW,0.065001,0.216485,,0
8,DEBIT,3068.89,11931.95,8863.06,4363.17,7432.06,user-6504,merchant-817,0.25,False,False,True,False,False,0,0,3,29,False,0.0,0.0,1,background-stream,2026-03-30T04:42:46.053160,MEDIUM,0.7675,0.160404,,0
14,TRANSFER,5696.97,13065.36,7368.39,3492.52,9189.49,user-5628,merchant-875,0.25,False,False,True,False,False,0,0,5,35,False,0.0,0.0,1,background-stream,2026-03-30T04:42:48.448389,MEDIUM,0.7675,0.150634,,0
11,PAYMENT,7373.58,26633.18,19259.6,2182.41,9555.99,user-4851,merchant-629,0.2,False,False,True,False,False,0,0,4,26,False,0.0,0.0,0,background-stream,2026-03-30T04:42:50.832435,MEDIUM,0.765,0.229571,,0
4,CASH_IN,7207.74,10357.13,3149.39,8712.41,15920.15,user-8139,merchant-294,0.25,False,False,True,False,False,0,0,2,38,False,0.0,0.0,1,background-stream,2026-03-30T04:42:53.304054,LOW,0.0675,0.212427,,0
8,TRANSFER,5148.73,22754.8,17606.07,5878.96,11027.69,user-6153,merchant-119,0.25,False,False,True,False,False,0,0,7,27,False,0.0,0.0,1,background-stream,2026-03-30T04:42:55.682341,MEDIUM,0.7675,0.201683,,0
6,CASH_OUT,6596.7,20529.47,13932.77,12201.31,18798.01,user-3268,merchant-619,0.2,False,False,True,False,False,0,0,4,35,False,0.0,0.0,0,background-stream,2026-03-30T04:42:58.100311,LOW,0.065011,0.237605,,0
11,PAYMENT,2909.76,3352.86,443.1,19515.94,22425.7,user-6852,merchant-862,0.25,False,False,True,False,False,0,0,5,42,False,0.0,0.0,1,background-stream,2026-03-30T04:43:00.489780,MEDIUM,0.7675,0.229608,,0
11,PAYMENT,781.97,3705.61,2923.64,2094.97,2876.94,user-4471,merchant-402,0.2,False,False,True,False,False,0,0,2,35,False,0.0,0.0,0,background-stream,2026-03-30T04:43:02.930238,MEDIUM,0.765,0.226352,,0
21,CASH_OUT,897.28,9430.58,8533.3,540.31,1437.59,user-9225,merchant-406,0.2,False,False,True,False,False,0,0,3,24,False,0.0,0.0,0,background-stream,2026-03-30T04:43:05.326781,MEDIUM,0.765,0.172585,,0
8,PAYMENT,9164.15,27826.5,18662.35,19703.85,28868.0,user-2985,merchant-394,0.2,False,False,True,False,False,0,0,2,27,False,0.0,0.0,0,background-stream,2026-03-30T04:43:07.805046,MEDIUM,0.765,0.259141,,0
18,TRANSFER,1904.88,4572.14,2667.26,10521.7,12426.58,user-5386,merchant-974,0.2,False,False,True,False,False,0,0,3,37,False,0.0,0.0,0,background-stream,2026-03-30T04:43:10.229266,MEDIUM,0.765,0.164827,,0
3,CASH_IN,3001.72,4005.67,1003.95,4331.82,7333.54,user-3093,merchant-378,0.25,False,False,True,False,False,0,0,3,37,False,0.0,0.0,1,background-stream,2026-03-30T04:43:12.628217,LOW,0.0675,0.212139,,0
6,TRANSFER,8689.83,12042.0,3352.17,13042.6,21732.43,user-1506,merchant-924,0.25,False,False,True,False,False,0,0,1,34,False,0.0,0.0,1,background-stream,2026-03-30T04:43:15.035856,LOW,0.0675,0.231536,,0
3,DEBIT,8333.1,16192.54,7859.44,11415.08,19748.18,user-4609,merchant-568,0.3,False,False,True,False,False,0,0,1,32,False,0.0,0.0,2,background-stream,2026-03-30T04:43:17.465974,LOW,0.07,0.182178,,0
9,PAYMENT,6081.27,19598.47,13517.2,10091.84,16173.11,user-9217,merchant-531,0.2,False,False,True,False,False,0,0,1,30,False,0.0,0.0,0,background-stream,2026-03-30T04:43:19.857329,MEDIUM,0.765,0.250072,,0
15,CASH_OUT,7428.31,24565.13,17136.82,7818.46,15246.77,user-4653,merchant-107,0.2,False,False,True,False,False,0,0,4,39,False,0.0,0.0,0,background-stream,2026-03-30T04:43:22.246304,MEDIUM,0.765,0.15366,,0
9,PAYMENT,3998.67,23316.11,19317.44,13514.07,17512.74,user-1264,merchant-698,0.25,False,False,True,False,False,0,0,2,33,False,0.0,0.0,1,background-stream,2026-03-30T04:43:24.657282,MEDIUM,0.7675,0.251374,,0
19,CASH_IN,8392.85,24877.36,16484.51,255.77,8648.62,user-7188,merchant-163,0.35,False,False,True,False,False,1,0,4,36,False,0.0278,0.25,0,background-stream,2026-03-30T04:43:27.112858,MEDIUM,0.7725,0.158759,,0
20,TRANSFER,9938.32,26006.09,16067.77,11657.08,21595.4,user-2594,merchant-500,0.2,False,False,True,False,False,0,0,3,34,False,0.0,0.0,0,background-stream,2026-03-30T04:43:29.555196,MEDIUM,0.765,0.164784,,0
14,TRANSFER,1803.55,17917.37,16113.82,19279.37,21082.92,user-9432,merchant-436,0.2,False,False,True,False,False,0,0,5,25,False,0.0,0.0,0,background-stream,2026-03-30T04:43:31.992373,MEDIUM,0.76594,0.147804,,0
10,TRANSFER,1476.61,14322.58,12845.97,14932.56,16409.17,user-9606,merchant-552,0.2,False,False,True,False,False,0,0,5,32,False,0.0,0.0,0,background-stream,2026-03-30T04:43:34.368457,MEDIUM,0.765,0.182921,,0
12,DEBIT,1039.35,8741.33,7701.98,6374.62,7413.97,user-9279,merchant-623,0.2,False,False,True,False,False,0,0,5,29,False,0.0,0.0,0,background-stream,2026-03-30T04:43:36.786476,MEDIUM,0.775043,0.126564,,0
15,CASH_OUT,4444.04,5870.88,1426.84,8201.59,12645.63,user-5928,merchant-310,0.2,False,False,True,False,False,0,0,3,21,False,0.0,0.0,0,background-stream,2026-03-30T04:43:39.194679,MEDIUM,0.765,0.16002,,0
7,CASH_OUT,435.82,4299.22,3863.4,19153.16,19588.98,user-1835,merchant-933,0.2,False,False,True,False,False,0,0,3,31,False,0.0,0.0,0,background-stream,2026-03-30T04:43:41.816604,LOW,0.065066,0.240473,,0
15,TRANSFER,6112.57,9729.25,3616.68,18089.82,24202.39,user-8800,merchant-202,0.2,False,False,True,False,False,0,0,5,35,False,0.0,0.0,0,background-stream,2026-03-30T04:43:44.237884,MEDIUM,0.765,0.151537,,0
17,TRANSFER,1150.44,18835.22,17684.78,11767.56,12918.0,user-1206,merchant-217,0.25,False,False,True,False,False,0,0,5,36,False,0.0,0.0,1,background-stream,2026-03-30T04:43:46.594301,MEDIUM,0.7675,0.160652,,0
10,CASH_IN,438.82,4257.78,3818.96,14176.15,14614.97,user-2974,merchant-520,0.2,False,False,True,False,False,0,0,2,30,False,0.0,0.0,0,background-stream,2026-03-30T04:43:49.015180,MEDIUM,0.764999,0.176612,,0
23,CASH_IN,2949.53,19321.37,16371.84,7039.51,9989.04,user-1799,merchant-649,0.2,False,False,True,False,False,0,0,0,29,False,0.0,0.0,0,background-stream,2026-03-30T04:43:51.389082,MEDIUM,0.765,0.173556,,0
6,TRANSFER,6638.97,11636.71,4997.74,9854.06,16493.03,user-3418,merchant-165,0.2,False,False,True,False,False,0,0,3,32,False,0.0,0.0,0,background-stream,2026-03-30T04:43:53.869594,LOW,0.065,0.230282,,0
19,CASH_IN,3270.95,14327.72,11056.77,9712.82,12983.77,user-3497,merchant-481,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T04:43:56.434364,MEDIUM,0.765,0.158957,,0
14,CASH_IN,4704.48,10261.8,5557.32,17080.58,21785.06,user-9789,merchant-934,0.25,False,False,True,False,False,0,0,4,23,False,0.0,0.0,1,background-stream,2026-03-30T04:43:58.869649,MEDIUM,0.769456,0.145435,,0
3,CASH_IN,1866.87,9476.89,7610.02,1349.32,3216.19,user-5686,merchant-339,0.2,False,False,True,False,False,0,0,2,30,False,0.0,0.0,0,background-stream,2026-03-30T04:44:01.309829,LOW,0.065,0.212139,,0
12,PAYMENT,619.36,3062.35,2442.99,17299.87,17919.23,user-4552,merchant-821,0.2,False,False,True,False,False,0,0,8,38,False,0.0,0.0,0,background-stream,2026-03-30T04:44:03.693377,MEDIUM,0.765,0.216732,,0
4,CASH_OUT,3152.38,15097.24,11944.86,3777.29,6929.67,user-4127,merchant-795,0.25,False,False,True,False,False,0,0,4,41,False,0.0,0.0,1,background-stream,2026-03-30T04:44:06.105722,LOW,0.067501,0.229999,,0
22,PAYMENT,1071.41,7843.94,6772.53,5441.86,6513.27,user-3100,merchant-590,0.25,False,False,True,False,False,0,0,8,24,False,0.0,0.0,1,background-stream,2026-03-30T04:44:08.523287,MEDIUM,0.7675,0.22199,,0
2,PAYMENT,1756.84,13199.02,11442.18,4415.4,6172.24,user-3296,merchant-243,0.2,False,False,True,False,False,0,0,3,34,False,0.0,0.0,0,background-stream,2026-03-30T04:44:10.927464,LOW,0.065,0.267647,,0
21,CASH_OUT,1333.77,9718.32,8384.55,1189.99,2523.76,user-1464,merchant-259,0.25,False,False,True,False,False,0,0,0,28,False,0.0,0.0,1,background-stream,2026-03-30T04:44:13.301833,MEDIUM,0.7675,0.173172,,0
14,PAYMENT,6388.91,6890.67,501.76,14833.62,21222.53,user-8255,merchant-302,0.2,False,False,True,False,False,0,0,2,36,False,0.0,0.0,0,background-stream,2026-03-30T04:44:15.733766,MEDIUM,0.765,0.207882,,0
22,CASH_OUT,2715.28,22597.58,19882.3,16354.92,19070.2,user-1201,merchant-315,0.2,False,False,True,False,False,0,0,5,38,False,0.0,0.0,0,background-stream,2026-03-30T04:44:18.240880,MEDIUM,0.765,0.176621,,0
5,PAYMENT,8430.13,10473.76,2043.63,5571.4,14001.53,user-9425,merchant-628,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T04:44:20.614487,LOW,0.065,0.274257,,0
21,DEBIT,6011.37,24702.27,18690.9,11024.38,17035.75,user-7491,merchant-295,0.2,False,False,True,False,False,0,0,7,32,False,0.0,0.0,0,background-stream,2026-03-30T04:44:23.003665,MEDIUM,0.774317,0.128258,,0
20,CASH_OUT,8892.52,25279.4,16386.88,5276.6,14169.12,user-2274,merchant-146,0.2,False,False,True,False,False,0,0,4,40,False,0.0,0.0,0,background-stream,2026-03-30T04:44:25.367132,MEDIUM,0.765,0.169427,,0
1,PAYMENT,6048.68,15819.83,9771.15,6242.39,12291.07,user-1689,merchant-720,0.2,False,False,True,False,False,0,0,0,35,False,0.0,0.0,0,background-stream,2026-03-30T04:44:27.711839,LOW,0.065,0.271975,,0
18,DEBIT,1093.71,17099.8,16006.09,7620.31,8714.02,user-3680,merchant-902,0.2,False,False,True,False,False,0,0,2,28,False,0.0,0.0,0,background-stream,2026-03-30T04:44:30.244644,MEDIUM,0.776958,0.122096,,0
13,DEBIT,1035.31,6765.17,5729.86,14093.67,15128.98,user-5718,merchant-401,0.2,False,False,True,False,False,0,0,4,28,False,0.0,0.0,0,background-stream,2026-03-30T04:44:32.649526,MEDIUM,0.779472,0.116232,,0
11,DEBIT,2920.01,18285.36,15365.35,12149.0,15069.01,user-3035,merchant-156,0.25,False,False,True,False,False,0,0,0,25,False,0.0,0.0,1,background-stream,2026-03-30T04:44:34.969095,MEDIUM,0.773696,0.135541,,0
24,CASH_OUT,3732.25,10122.72,6390.47,2396.5,6128.75,user-4742,merchant-478,0.25,False,False,True,False,False,0,0,1,31,False,0.0,0.0,1,background-stream,2026-03-30T04:44:37.319254,MEDIUM,0.7675,0.197586,,0
23,TRANSFER,9363.76,18090.18,8726.42,4841.11,14204.87,user-4939,merchant-983,0.2,False,False,True,False,False,0,0,1,36,False,0.0,0.0,0,background-stream,2026-03-30T04:44:39.672473,MEDIUM,0.765,0.181371,,0
23,CASH_IN,3442.23,20469.25,17027.02,1097.0,4539.23,user-4305,merchant-410,0.2,False,False,True,False,False,0,0,5,36,False,0.0,0.0,0,background-stream,2026-03-30T04:44:42.225008,MEDIUM,0.765,0.173802,,0
2,CASH_IN,8588.92,11208.56,2619.64,13390.39,21979.31,user-8839,merchant-804,0.2,False,False,True,False,False,0,0,5,26,False,0.0,0.0,0,background-stream,2026-03-30T04:44:44.649925,LOW,0.065,0.209072,,0
12,CASH_IN,1661.81,13444.91,11783.1,13395.53,15057.34,user-8850,merchant-878,0.2,False,False,True,False,False,0,0,5,27,False,0.0,0.0,0,background-stream,2026-03-30T04:44:47.069748,MEDIUM,0.765,0.156883,,0
